State,City,Zipcode,Store Number,URL,mintemp_f,maxtemp_f,avgtemp_f,totalprecip_in,avghumidity,condition,icon,DMA
Michigan,Dearborn,48126,2757,https://www.homedepot.com/l/Dearborn/MI/Dearborn/48126/2757,71.6,82.8,77.7,0.65,74.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,MW
Michigan,Dearborn Heights,48125,2710,https://www.homedepot.com/l/Dearborn-Heights/MI/Dearborn-Heights/48125/2710,72.1,83.5,78.4,0.81,74.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,MW
Michigan,Detroit 7 Mile/Meyers,48235,2781,https://www.homedepot.com/l/Detroit-7-Mile-Meyers/MI/Detroit/48235/2781,71.4,82.0,76.4,0.82,73.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,MW
Michigan,E Lansing,48864,2723,https://www.homedepot.com/l/E-Lansing/MI/Okemos/48864/2723,66.0,77.7,71.6,1.31,90.0,Moderate rain,//cdn.weatherapi.com/weather/64x64/day/302.png,MW
Michigan,E Wyoming,49548,2761,https://www.homedepot.com/l/E-Wyoming/MI/Wyoming/49548/2761,65.7,79.3,74.4,0.75,86.0,Patchy light drizzle,//cdn.weatherapi.com/weather/64x64/day/263.png,MW
Michigan,Farmington Hills,48334,2773,https://www.homedepot.com/l/Farmington-Hills/MI/Farmington-Hills/48334/2773,70.7,81.1,75.3,0.23,79.0,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,MW
Michigan,Fenton,48430,2741,https://www.homedepot.com/l/Fenton/MI/Fenton/48430/2741,66.9,77.4,71.6,1.09,90.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,MW
Michigan,Gaylord,49735,2759,https://www.homedepot.com/l/Gaylord/MI/Gaylord/49735/2759,63.1,79.2,72.4,0.42,81.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,MW
Michigan,Grand Haven,49417,2780,https://www.homedepot.com/l/Grand-Haven/MI/Grand-Haven/49417/2780,65.7,74.8,71.9,0.02,85.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,MW
Michigan,Harper Woods,48225,2718,https://www.homedepot.com/l/Harper-Woods/MI/Harper-Woods/48225/2718,70.5,78.8,75.4,0.86,77.0,Moderate rain,//cdn.weatherapi.com/weather/64x64/day/302.png,MW
Michigan,Houghton Lake,48629,2769,https://www.homedepot.com/l/Houghton-Lake/MI/Houghton-Lake/48629/2769,63.5,80.1,74.2,0.55,81.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,MW
Michigan,"Howell,MI",48843,2751,https://www.homedepot.com/l/Howell-MI/MI/Howell/48843/2751,66.7,76.5,71.5,1.26,92.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,MW
Michigan,Iron Mountain,49801,2775,https://www.homedepot.com/l/Iron-Mountain/MI/Iron-Mountain/49801/2775,54.9,83.5,75.6,0.0,67.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,MW
Michigan,Jackson,49202,2770,https://www.homedepot.com/l/Jackson/MI/Jackson/49202/2770,66.0,77.4,71.6,2.17,92.0,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,MW
Michigan,Kentwood,49512,2715,https://www.homedepot.com/l/Kentwood/MI/Grand-Rapids/49512/2715,65.5,81.0,74.2,0.83,86.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,MW
Michigan,Lapeer,48446,2736,https://www.homedepot.com/l/Lapeer/MI/Lapeer/48446/2736,66.6,75.9,70.3,0.89,92.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,MW
Michigan,Livonia,48150,2742,https://www.homedepot.com/l/Livonia/MI/Livonia/48150/2742,68.2,82.4,76.9,0.94,78.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,MW
Michigan,Ludington,49431,2767,https://www.homedepot.com/l/Ludington/MI/Ludington/49431/2767,64.0,73.4,70.7,0.09,83.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,MW
Michigan,Macomb Township,48044,2776,https://www.homedepot.com/l/Macomb-Township/MI/Macomb-Township/48044/2776,68.9,75.7,72.9,0.81,86.0,Moderate rain,//cdn.weatherapi.com/weather/64x64/day/302.png,MW
Michigan,Madison Heights,48071,2731,https://www.homedepot.com/l/Madison-Heights/MI/Madison-Heights/48071/2731,70.3,81.7,76.4,0.7,74.0,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,MW
Michigan,"Midland,MI",48642,2747,https://www.homedepot.com/l/Midland-MI/MI/Midland/48642/2747,66.4,80.2,73.1,0.14,85.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,MW
Michigan,Mt Pleasant,48858,2732,https://www.homedepot.com/l/Mt-Pleasant/MI/Mount-Pleasant/48858/2732,65.1,81.5,74.4,0.22,81.0,Patchy light drizzle,//cdn.weatherapi.com/weather/64x64/day/263.png,MW
Michigan,Mundy Township,48507,2763,https://www.homedepot.com/l/Mundy-Township/MI/Flint/48507/2763,66.7,77.0,71.6,0.73,89.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,MW
Michigan,North Flint,48433,2765,https://www.homedepot.com/l/North-Flint/MI/Flushing/48433/2765,66.9,77.4,71.6,1.12,89.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,MW
Michigan,Northville,48167,2704,https://www.homedepot.com/l/Northville/MI/Northville/48167/2704,69.6,80.8,75.6,0.56,85.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,MW
Michigan,Novi,48374,2737,https://www.homedepot.com/l/Novi/MI/Novi/48374/2737,69.4,79.9,74.2,0.77,84.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,MW
Michigan,Orion Township,48360,2743,https://www.homedepot.com/l/Orion-Township/MI/Lake-Orion/48360/2743,67.6,77.2,70.6,0.74,87.0,Moderate rain,//cdn.weatherapi.com/weather/64x64/day/302.png,MW
Michigan,Plainwell,49080,2771,https://www.homedepot.com/l/Plainwell/MI/Plainwell/49080/2771,63.9,79.2,74.2,0.91,88.0,Light drizzle,//cdn.weatherapi.com/weather/64x64/day/266.png,MW
Michigan,"Plymouth,MI",48170,2762,https://www.homedepot.com/l/Plymouth-MI/MI/Plymouth/48170/2762,69.6,80.8,75.6,0.56,85.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,MW
Michigan,Pontiac,48341,2701,https://www.homedepot.com/l/Pontiac/MI/Pontiac/48341/2701,68.5,78.4,72.3,0.79,85.0,Moderate rain,//cdn.weatherapi.com/weather/64x64/day/302.png,MW
Michigan,Port Huron (ft Gratiot),48059,2733,https://www.homedepot.com/l/Port-Huron-ft-Gratiot/MI/Fort-Gratiot/48059/2733,66.0,72.5,69.9,0.53,91.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,MW
Michigan,Portage (kalamazoo),49002,2728,https://www.homedepot.com/l/Portage-kalamazoo/MI/Portage/49002/2728,63.5,78.3,73.5,1.39,89.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,MW
Michigan,Rochester Hills,48307,2727,https://www.homedepot.com/l/Rochester-Hills/MI/Rochester-Hills/48307/2727,68.7,78.4,72.6,0.61,83.0,Moderate rain,//cdn.weatherapi.com/weather/64x64/day/302.png,MW
Michigan,Roosevelt Park,49441,2754,https://www.homedepot.com/l/Roosevelt-Park/MI/Muskegon/49441/2754,64.8,76.5,73.0,0.02,82.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,MW
Michigan,"Roseville, MI",48066,2707,https://www.homedepot.com/l/Roseville-MI/MI/Roseville/48066/2707,70.5,78.8,75.4,0.86,77.0,Moderate rain,//cdn.weatherapi.com/weather/64x64/day/302.png,MW
Michigan,Saginaw,48604,2714,https://www.homedepot.com/l/Saginaw/MI/Saginaw/48604/2714,67.1,77.7,72.4,0.23,88.0,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,MW
Michigan,Shelby Township,48316,2758,https://www.homedepot.com/l/Shelby-Township/MI/Shelby-Township/48316/2758,68.7,78.4,72.6,0.61,83.0,Moderate rain,//cdn.weatherapi.com/weather/64x64/day/302.png,MW
Michigan,South Canton,48188,2744,https://www.homedepot.com/l/South-Canton/MI/Canton/48188/2744,70.9,81.9,76.6,0.72,81.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,MW
Michigan,Southfield,48076,2711,https://www.homedepot.com/l/Southfield/MI/Southfield/48076/2711,71.4,82.0,76.4,0.82,73.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,MW
Michigan,Sterling Heights,48312,2740,https://www.homedepot.com/l/Sterling-Heights/MI/Sterling-Heights/48312/2740,69.6,79.3,74.6,0.75,80.0,Moderate rain,//cdn.weatherapi.com/weather/64x64/day/302.png,MW
Michigan,Taylor,48180,2709,https://www.homedepot.com/l/Taylor/MI/Taylor/48180/2709,72.1,83.5,78.4,0.81,74.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,MW
Michigan,Taylor West,48180,2789,https://www.homedepot.com/l/Taylor-West/MI/Taylor/48180/2789,72.1,83.5,78.4,0.81,74.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,MW
Michigan,Thomas Township,48609,2779,https://www.homedepot.com/l/Thomas-Township/MI/Saginaw/48609/2779,67.1,77.7,72.4,0.23,88.0,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,MW
Michigan,Three Rivers,49093,2785,https://www.homedepot.com/l/Three-Rivers/MI/Three-Rivers/49093/2785,63.5,78.4,74.5,1.48,89.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,MW
Michigan,Traverse City,49684,2726,https://www.homedepot.com/l/Traverse-City/MI/Traverse-City/49684/2726,64.2,76.6,73.3,0.02,81.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,MW
Michigan,Troy,48084,2706,https://www.homedepot.com/l/Troy/MI/Troy/48084/2706,69.6,79.3,73.9,0.51,80.0,Moderate rain,//cdn.weatherapi.com/weather/64x64/day/302.png,MW
Michigan,Utica,48315,2708,https://www.homedepot.com/l/Utica/MI/Utica/48315/2708,69.6,79.3,74.6,0.75,80.0,Moderate rain,//cdn.weatherapi.com/weather/64x64/day/302.png,MW
Michigan,W Flint,48532,2716,https://www.homedepot.com/l/W-Flint/MI/Flint/48532/2716,66.7,77.0,71.6,0.73,89.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,MW
Michigan,W Lansing,48917,2725,https://www.homedepot.com/l/W-Lansing/MI/Lansing/48917/2725,66.2,77.7,71.9,1.28,88.0,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,MW
Michigan,W Wyoming,49418,2748,https://www.homedepot.com/l/W-Wyoming/MI/Grandville/49418/2748,65.3,80.1,74.7,1.0,85.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,MW
Michigan,Walker,49544,2720,https://www.homedepot.com/l/Walker/MI/Walker/49544/2720,64.6,80.4,75.1,0.53,84.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,MW
Michigan,Warren,48089,2702,https://www.homedepot.com/l/Warren/MI/Warren/48089/2702,70.9,80.6,76.2,0.57,75.0,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png,MW
Michigan,West Branch,48661,2782,https://www.homedepot.com/l/West-Branch/MI/West-Branch/48661/2782,64.0,80.2,75.0,0.69,80.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,MW
Michigan,White Lake,48386,2729,https://www.homedepot.com/l/White-Lake/MI/White-Lake/48386/2729,68.5,78.4,72.3,0.79,85.0,Moderate rain,//cdn.weatherapi.com/weather/64x64/day/302.png,MW
Michigan,Woodhaven,48183,2738,https://www.homedepot.com/l/Woodhaven/MI/Woodhaven/48183/2738,72.3,81.9,77.6,1.06,81.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,MW
Minnesota,Albert Lea,56007,2832,https://www.homedepot.com/l/Albert-Lea/MN/Albert-Lea/56007/2832,57.6,76.6,69.4,0.0,86.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,MW
Minnesota,Apple Valley,55124,2833,https://www.homedepot.com/l/Apple-Valley/MN/Apple-Valley/55124/2833,61.3,80.4,73.0,0.04,72.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,MW
Minnesota,Bemidji,56601,2830,https://www.homedepot.com/l/Bemidji/MN/Bemidji/56601/2830,59.0,76.6,70.1,0.05,74.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,MW
Minnesota,Blaine,55449,2828,https://www.homedepot.com/l/Blaine/MN/Blaine/55449/2828,63.7,81.3,74.9,0.02,65.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,MW
Minnesota,Bloomington,55420,2805,https://www.homedepot.com/l/Bloomington/MN/Bloomington/55420/2805,66.2,82.2,75.8,0.06,64.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,MW
Minnesota,Brainerd/Baxter,56425,2818,https://www.homedepot.com/l/Brainerd-Baxter/MN/Baxter/56425/2818,57.9,78.6,70.5,0.04,81.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,MW
Minnesota,Brooklyn Park,55428,2804,https://www.homedepot.com/l/Brooklyn-Park/MN/Brooklyn-Park/55428/2804,65.5,81.7,75.8,0.06,62.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,MW
Minnesota,Burnsville,55337,2809,https://www.homedepot.com/l/Burnsville/MN/Burnsville/55337/2809,62.4,81.1,73.8,0.06,68.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,MW
Minnesota,Chaska,55318,2825,https://www.homedepot.com/l/Chaska/MN/Chaska/55318/2825,63.1,80.6,73.9,0.04,71.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,MW
Minnesota,Coon Rapids,55433,2803,https://www.homedepot.com/l/Coon-Rapids/MN/Coon-Rapids/55433/2803,64.9,81.5,75.6,0.08,64.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,MW
Minnesota,"Duluth,MN",55811,2817,https://www.homedepot.com/l/Duluth-MN/MN/Duluth/55811/2817,57.7,79.3,71.4,0.09,75.0,Thundery outbreaks possible,//cdn.weatherapi.com/weather/64x64/day/200.png,MW
Minnesota,Eagan,55121,2813,https://www.homedepot.com/l/Eagan/MN/Eagan/55121/2813,62.4,80.8,73.8,0.06,69.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,MW
Minnesota,Eden Prairie,55344,2812,https://www.homedepot.com/l/Eden-Prairie/MN/Eden-Prairie/55344/2812,63.1,80.6,73.9,0.04,71.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,MW
Minnesota,Elk River,55330,2821,https://www.homedepot.com/l/Elk-River/MN/Elk-River/55330/2821,57.9,79.0,71.4,0.13,79.0,Thundery outbreaks possible,//cdn.weatherapi.com/weather/64x64/day/200.png,MW
Minnesota,Fergus Falls,56537,2831,https://www.homedepot.com/l/Fergus-Falls/MN/Fergus-Falls/56537/2831,59.5,79.3,71.6,0.03,72.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,MW
Minnesota,Forest Lake,55025,2820,https://www.homedepot.com/l/Forest-Lake/MN/Forest-Lake/55025/2820,58.6,77.9,71.4,0.16,78.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,MW
Minnesota,Fridley,55432,2802,https://www.homedepot.com/l/Fridley/MN/Fridley/55432/2802,64.9,81.5,75.6,0.08,64.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,MW
Minnesota,"Grand Rapids,MN",55744,2834,https://www.homedepot.com/l/Grand-Rapids-MN/MN/Grand-Rapids/55744/2834,56.8,80.6,73.6,0.04,69.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,MW
Minnesota,Inver Grove Heights,55077,2843,https://www.homedepot.com/l/Inver-Grove-Heights/MN/Inver-Grove-Heights/55077/2843,62.2,80.4,73.9,0.04,71.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,MW
Minnesota,Mankato,56001,2829,https://www.homedepot.com/l/Mankato/MN/Mankato/56001/2829,56.8,78.1,70.2,0.03,86.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,MW
Minnesota,Maple Grove,55369,2844,https://www.homedepot.com/l/Maple-Grove/MN/Maple-Grove/55369/2844,64.6,81.1,75.3,0.07,64.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,MW
Minnesota,Maplewood,55109,2801,https://www.homedepot.com/l/Maplewood/MN/Maplewood/55109/2801,65.7,82.4,76.0,0.03,60.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,MW
Minnesota,Minneapolis Ne,55413,2807,https://www.homedepot.com/l/Minneapolis-Ne/MN/Minneapolis/55413/2807,67.1,82.9,76.6,0.02,60.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,MW
Minnesota,Monticello,55362,2840,https://www.homedepot.com/l/Monticello/MN/Monticello/55362/2840,57.6,79.7,71.6,0.14,78.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,MW
Minnesota,Plymouth,55441,2808,https://www.homedepot.com/l/Plymouth/MN/Plymouth/55441/2808,63.7,81.3,74.1,0.07,65.0,Patchy light rain with thunder,//cdn.weatherapi.com/weather/64x64/day/386.png,MW
Minnesota,"Richfield,MN",55423,2845,https://www.homedepot.com/l/Richfield-MN/MN/Richfield/55423/2845,66.2,82.2,75.8,0.06,64.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,MW
Minnesota,"Rochester,MN",55901,2826,https://www.homedepot.com/l/Rochester-MN/MN/Rochester/55901/2826,56.7,75.7,69.2,0.0,85.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,MW
Minnesota,Shakopee,55379,2841,https://www.homedepot.com/l/Shakopee/MN/Shakopee/55379/2841,63.1,80.6,73.9,0.04,71.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,MW
Minnesota,St Cloud,56387,2811,https://www.homedepot.com/l/St-Cloud/MN/Waite-Park/56387/2811,57.2,76.6,70.4,0.17,79.0,Patchy light rain with thunder,//cdn.weatherapi.com/weather/64x64/day/386.png,MW
Minnesota,St Louis Park,55416,2806,https://www.homedepot.com/l/St-Louis-Park/MN/Saint-Louis-Park/55416/2806,67.1,82.9,76.6,0.02,60.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,MW
Minnesota,Sw Blaine,55434,2847,https://www.homedepot.com/l/Sw-Blaine/MN/Blaine/55434/2847,63.7,81.3,74.9,0.02,65.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,MW
Minnesota,Willmar,56201,2842,https://www.homedepot.com/l/Willmar/MN/Willmar/56201/2842,58.6,80.1,71.9,0.16,80.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,MW
Minnesota,Woodbury,55125,2810,https://www.homedepot.com/l/Woodbury/MN/Woodbury/55125/2810,62.2,80.4,73.9,0.04,71.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,MW
Mississippi,Biloxi,39532,2910,https://www.homedepot.com/l/Biloxi/MS/Biloxi/39532/2910,77.4,90.1,84.7,0.25,75.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Mississippi,"Brandon,MS",39042,2907,https://www.homedepot.com/l/Brandon-MS/MS/Brandon/39042/2907,75.9,93.9,88.0,0.05,71.0,Patchy light rain with thunder,//cdn.weatherapi.com/weather/64x64/day/386.png,SE
Mississippi,Brookhaven,39601,2913,https://www.homedepot.com/l/Brookhaven/MS/Brookhaven/39601/2913,73.0,92.5,86.1,0.12,81.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,SE
Mississippi,"Clinton,MS",39056,2917,https://www.homedepot.com/l/Clinton-MS/MS/Clinton/39056/2917,76.3,94.3,87.1,0.21,72.0,Patchy light rain with thunder,//cdn.weatherapi.com/weather/64x64/day/386.png,SE
Mississippi,Gulfport,39503,2901,https://www.homedepot.com/l/Gulfport/MS/Gulfport/39503/2901,77.5,89.4,84.5,0.26,75.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Mississippi,Hattiesburg,39402,2905,https://www.homedepot.com/l/Hattiesburg/MS/Hattiesburg/39402/2905,72.5,94.8,86.8,0.18,80.0,Thundery outbreaks possible,//cdn.weatherapi.com/weather/64x64/day/200.png,SE
Mississippi,"Madison, MS",39110,2912,https://www.homedepot.com/l/Madison-MS/MS/Madison/39110/2912,75.9,93.9,88.0,0.05,71.0,Patchy light rain with thunder,//cdn.weatherapi.com/weather/64x64/day/386.png,SE
Mississippi,Ne Jackson,39213,2902,https://www.homedepot.com/l/Ne-Jackson/MS/Jackson/39213/2902,76.3,94.3,87.1,0.21,72.0,Patchy light rain with thunder,//cdn.weatherapi.com/weather/64x64/day/386.png,SE
Mississippi,Olive Branch,38654,8469,https://www.homedepot.com/l/Olive-Branch/MS/Olive-Branch/38654/8469,77.0,92.7,86.7,0.06,74.0,Patchy light rain with thunder,//cdn.weatherapi.com/weather/64x64/day/386.png,SE
Mississippi,Oxford,38655,2914,https://www.homedepot.com/l/Oxford/MS/Oxford/38655/2914,76.1,93.9,86.8,0.2,73.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Mississippi,Picayune,39466,2915,https://www.homedepot.com/l/Picayune/MS/Picayune/39466/2915,73.4,94.3,85.4,0.28,80.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,SE
Mississippi,Southaven,38637,2903,https://www.homedepot.com/l/Southaven/MS/Horn-Lake/38637/2903,77.4,93.4,87.4,0.04,73.0,Patchy light rain with thunder,//cdn.weatherapi.com/weather/64x64/day/386.png,SE
Mississippi,Tupelo,38866,2906,https://www.homedepot.com/l/Tupelo/MS/Saltillo/38866/2906,76.3,93.6,86.8,0.0,74.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,SE
Mississippi,Vicksburg,39180,2909,https://www.homedepot.com/l/Vicksburg/MS/Vicksburg/39180/2909,75.0,92.8,85.0,0.24,81.0,Patchy light rain with thunder,//cdn.weatherapi.com/weather/64x64/day/386.png,SE
Missouri,Arnold,63010,3014,https://www.homedepot.com/l/Arnold/MO/Arnold/63010/3014,66.6,84.0,77.9,0.0,79.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,MW
Missouri,Bannister Mall,64137,3016,https://www.homedepot.com/l/Bannister-Mall/MO/Kansas-City/64137/3016,69.1,84.4,77.3,0.0,83.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,MW
Missouri,Belton,64012,3029,https://www.homedepot.com/l/Belton/MO/Belton/64012/3029,69.1,84.4,77.3,0.0,83.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,MW
Missouri,Blue Springs,64014,3024,https://www.homedepot.com/l/Blue-Springs/MO/Blue-Springs/64014/3024,66.4,82.8,76.1,0.0,84.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,MW
Missouri,Branson,65616,3038,https://www.homedepot.com/l/Branson/MO/Branson/65616/3038,70.5,94.5,86.1,0.66,78.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,MW
Missouri,Bridgeton,63044,3003,https://www.homedepot.com/l/Bridgeton/MO/Bridgeton/63044/3003,66.6,85.1,77.5,0.01,75.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,MW
Missouri,"Chesterfield,MO",63005,8994,https://www.homedepot.com/l/Chesterfield-MO/MO/Chesterfield/63005/8994,64.8,86.0,78.0,0.0,80.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,MW
Missouri,Columbia,65202,3001,https://www.homedepot.com/l/Columbia/MO/Columbia/65202/3001,62.8,81.5,74.9,0.0,85.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,MW
Missouri,Cottleville,63304,3022,https://www.homedepot.com/l/Cottleville/MO/Saint-Peters/63304/3022,64.8,86.0,78.0,0.0,80.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,MW
Missouri,Ellisville,63011,3018,https://www.homedepot.com/l/Ellisville/MO/Ellisville/63011/3018,64.8,86.0,78.0,0.0,80.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,MW
Missouri,Ferguson,63136,3013,https://www.homedepot.com/l/Ferguson/MO/Saint-Louis/63136/3013,65.8,84.4,76.9,0.0,76.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,MW
Missouri,Festus,63028,3032,https://www.homedepot.com/l/Festus/MO/Festus/63028/3032,63.9,84.9,77.0,0.03,84.0,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,MW
